TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity,Active Power (MW)
2026-07-14 17:30:00,678.9966666666666,161.4734133333333,183.88493333333332,1.5788533333333334,229.24363333333335,31.586666666666652,36.04666666666667,58.86,0.6789966666666666
2026-07-14 17:45:00,516.0766666666666,126.49344666666666,137.62694666666667,1.7791399999999995,253.1828,31.32,33.986666666666665,59.38,0.5160766666666666
2026-07-14 18:00:00,418.922,104.30436,112.86490666666666,1.858446666666666,246.84136,31.006666666666668,32.74666666666666,60.51999999999999,0.418922
2026-07-14 18:15:00,405.5683333333333,98.45171666666666,113.01334166666668,1.6152666666666669,235.1574,30.90833333333333,32.33333333333333,60.99166666666665,0.4055683333333333
2026-07-14 18:30:00,288.8926666666667,72.63278666666666,82.15120666666667,1.7418800000000003,248.98683333333332,30.63333333333334,31.49333333333333,61.96666666666667,0.2888926666666667
2026-07-14 18:45:00,174.63875,46.2818375,51.2975,1.6689999999999998,224.659125,30.450000000000003,30.5,62.225,0.17463874999999998
2026-07-14 19:00:00,81.01545454545455,24.07722727272727,26.1714,1.9836454545454545,234.28350909090904,30.34545454545454,29.69090909090909,62.21818181818182,0.08101545454545454
2026-07-14 20:15:00,11.683333333333332,4.912333333333334,5.316866666666667,1.6253000000000002,243.67583333333332,29.73333333333333,28.03333333333333,64.43333333333334,0.011683333333333332
2026-07-14 20:30:00,0.0,0.0,-0.2148133333333333,1.3973866666666668,239.4709666666667,29.326666666666668,27.166666666666675,65.72,0.0
2026-07-14 20:45:00,0.0,0.0,-0.2873,1.3410799999999998,232.3001,29.32,27.160000000000004,65.85999999999999,0.0
2026-07-15 05:15:00,0.0,0.0,-0.7534,1.1357,235.3447,25.8,24.2,86.3,0.0
2026-07-15 05:30:00,0.0,0.0595071428571428,0.2625642857142857,1.576457142857143,235.58954285714285,25.83571428571429,24.221428571428568,85.92142857142858,0.0
2026-07-15 05:45:00,1.8736363636363635,4.123163636363636,4.688918181818182,1.412690909090909,243.98302727272724,25.77272727272728,24.05454545454545,86.14545454545456,0.0018736363636363636
2026-07-15 06:00:00,44.43133333333333,14.850073333333333,16.504793333333332,1.3344266666666666,238.80846666666667,25.71999999999999,24.10666666666667,86.36666666666665,0.04443133333333333
2026-07-15 06:15:00,119.07533333333336,33.16401333333333,37.12826,0.8167866666666667,235.79576,25.74,24.473333333333336,86.61333333333333,0.11907533333333337
2026-07-15 06:30:00,216.56333333333336,57.20463333333333,64.82047333333334,0.9213733333333334,234.33356,25.840000000000007,25.293333333333337,86.77333333333333,0.21656333333333336
2026-07-15 06:45:00,330.984,86.68959999999998,99.22266,0.9900199999999998,235.12364666666664,26.05333333333334,26.55333333333333,86.34666666666666,0.330984
2026-07-15 07:00:00,461.6213333333333,120.34732,138.15765333333334,1.07058,243.83534,26.293333333333333,27.94,85.48666666666668,0.46162133333333333
2026-07-15 07:15:00,607.7773333333333,158.66699999999997,181.59146,1.2443266666666668,244.89916,26.58,29.246666666666663,84.41333333333333,0.6077773333333333
2026-07-15 07:30:00,767.788,195.99732,224.0458,1.063246666666667,247.9126133333333,26.966666666666665,30.81333333333333,83.03999999999999,0.767788
2026-07-15 07:45:00,957.7793333333336,247.13505333333336,279.99324,1.4302333333333337,249.99947333333336,27.226666666666663,32.25333333333334,81.61333333333333,0.9577793333333336
2026-07-15 08:00:00,1153.6826666666668,296.5062866666667,333.10543333333334,1.6634999999999998,237.67120000000003,27.600000000000005,34.02,80.05333333333333,1.1536826666666669
2026-07-15 08:15:00,1314.3206666666667,340.0590066666667,378.5217733333333,1.5717666666666672,249.39263333333332,27.840000000000007,35.54,78.4,1.3143206666666667
2026-07-15 08:30:00,1575.6700000000003,391.75235333333336,431.3231133333333,1.4126266666666667,246.97712666666672,28.51333333333333,37.64666666666667,76.50666666666666,1.5756700000000003
2026-07-15 08:45:00,1793.0880000000002,441.01196,488.1222466666666,1.6999266666666666,241.0674333333333,28.8,39.57333333333334,74.74666666666667,1.7930880000000002
2026-07-15 09:00:00,1973.618,492.7624,535.4801400000001,1.4217799999999998,251.99434666666664,29.293333333333337,41.266666666666666,72.50000000000001,1.9736179999999999
